TransactionAmount,CustomerAge,TransactionDuration,AccountBalance,LoginAttempts,BalanceRatio,LoginRatio,TransactionHour,TransactionTime,KMeans_Cluster,Potential_Fraud
68.19,40.0,189.0,9895.1,1.0,0.006891289628199113,68.18999993181001,16.0,0.0,0,False
493.42,39.0,111.0,2232.84,1.0,0.22098314254482143,493.41999950658,17.0,0.0,0,False
37.57000000000002,57.0,42.0,7739.54,1.0,0.004854293666031205,37.56999996243002,18.0,0.0,0,False
127.0,19.0,68.0,431.15999999999985,5.0,0.2945542258087611,25.399999994919995,17.0,0.0,0,False
96.89,59.0,53.00000000000001,6044.93,1.0,0.01602830802010676,96.88999990311,16.0,0.0,0,False
448.33000000000004,25.0,161.0,922.19,1.0,0.48615795009652435,448.32999955166997,16.0,0.0,0,False
1116.48,51.0,54.99999999999999,447.52999999999975,1.0,2.4947601278070866,1116.47999888352,17.0,0.0,2,True
8.650000000000006,48.0,273.0,10778.35,1.0,0.000802534710785896,8.64999999135,17.0,0.0,0,False
65.57,41.0,82.0,7513.79,1.0,0.008726621318933758,65.56999993442997,17.0,0.0,0,False
539.81,46.0,177.0,2051.25,1.0,0.2631614868981045,539.8099994601899,16.0,0.0,0,False
363.53,63.0,142.0,1038.9100000000003,1.0,0.3499148145649287,363.52999963646994,17.0,0.0,0,False
64.9,51.0,72.0,6854.61,1.0,0.009468080605605653,64.8999999351,16.0,0.0,0,False
358.18,18.0,157.0,619.8599999999997,1.0,0.577840157453977,358.17999964181996,16.0,0.0,0,False
167.2,30.0,84.0,11320.83,1.0,0.014769235117918493,167.1999998328,17.0,0.0,0,False
121.91,60.0,133.0,14510.8,1.0,0.008401328665545084,121.90999987808999,18.0,0.0,0,False
137.57,54.0,70.0,5103.67,1.0,0.026955112693409455,137.56999986243,17.0,0.0,0,False
534.62,55.0,45.0,13793.53,1.0,0.038758751385610586,534.6199994653799,17.0,0.0,0,False
463.9200000000001,50.0,199.0,2403.39,1.0,0.19302734886964124,463.91999953607996,16.0,0.0,0,False
320.14,60.0,96.0,3075.97,1.0,0.10407773807933625,320.13999967985995,16.0,0.0,0,False
214.93,28.0,52.0,7835.4,1.0,0.027430635321741403,214.92999978506998,17.0,0.0,0,False
660.02,20.0,84.0,414.4300000000003,1.0,1.5925970610197318,660.0199993399799,16.0,0.0,2,False
345.81,40.0,135.0,6116.8,1.0,0.056534462464024236,345.80999965419,16.0,0.0,0,False
143.54,71.0,80.0,6067.62,1.0,0.023656722075538074,143.53999985645999,16.0,0.0,0,False
42.55000000000001,53.0,29.0,7341.43,1.0,0.005795873555968549,42.549999957449984,18.0,0.0,0,False
1063.25,21.0,128.0,1240.7099999999996,1.0,0.8569689935594482,1063.24999893675,16.0,0.0,2,False
541.79,22.0,125.0,1454.08,1.0,0.3725998569539691,541.7899994582099,16.0,0.0,0,False
40.569999999999965,26.0,63.00000000000001,1476.9099999999999,1.0,0.02746951405297041,40.56999995942999,17.0,0.0,0,False
120.24,18.0,131.0,1943.13,2.0,0.061879544858006466,60.11999996994001,16.0,0.0,0,False
498.67,28.0,244.0,1719.9700000000003,1.0,0.2899294755139392,498.66999950133,16.0,0.0,0,False
227.22,53.0,220.0,832.8200000000002,1.0,0.27283206455143627,227.21999977277997,18.0,0.0,0,False
1182.86,30.0,34.0,7696.16,1.0,0.15369482962930164,1182.8599988171395,16.0,0.0,0,False
56.94,76.0,74.0,7004.63,1.0,0.008128909021603126,56.93999994306,16.0,0.0,0,False
629.82,68.0,159.0,6385.69,1.0,0.09862990530387498,629.8199993701801,16.0,0.0,0,False
59.44,35.0,176.0,5472.03,1.0,0.010862513546159129,59.43999994056,17.0,0.0,0,False
186.69,30.0,53.99999999999999,8602.22,1.0,0.021702537252009168,186.68999981330998,16.0,0.0,0,False
230.46,19.0,179.0,162.52999999999975,1.0,1.4179536085558486,230.45999976954,17.0,0.0,2,False
65.09,44.0,159.0,9370.9,1.0,0.006945971037999876,65.08999993491,17.0,0.0,0,False
457.09,55.0,63.00000000000001,8570.82,1.0,0.05333095316433511,457.08999954290994,16.0,0.0,0,False
552.02,44.0,100.0,522.0799999999999,1.0,1.0573475329431172,552.0199994479799,16.0,0.0,2,False
377.12,34.0,61.0,836.6700000000001,1.0,0.45073924008217015,377.11999962287996,17.0,0.0,0,False
204.56,18.0,179.0,364.72000000000025,1.0,0.56086861153608,204.55999979543998,17.0,0.0,0,False
420.28,35.0,144.0,8557.32,1.0,0.04911350750000594,420.2799995797199,17.0,0.0,0,False
97.09,24.0,202.0,1579.5700000000002,4.0,0.06146609520308599,24.272499993931888,18.0,0.0,0,False
124.59000000000002,27.0,171.0,129.28999999999996,1.0,0.963647613883799,124.58999987540999,17.0,0.0,2,False
73.88,39.0,34.0,6474.41,1.0,0.011411078383974538,73.87999992611999,16.0,0.0,0,False
77.43,21.0,169.0,1380.2100000000005,1.0,0.056100158671465866,77.42999992257,16.0,0.0,0,False
106.15999999999998,56.0,277.0,7487.79,4.0,0.014177748040474662,26.539999993365,17.0,0.0,0,False
245.93,54.0,172.0,7986.63,1.0,0.030792712320461723,245.92999975407,18.0,0.0,0,False
622.4099999999999,64.0,125.0,7322.01,1.0,0.08500534689244005,622.4099993775899,16.0,0.0,0,False
43.72999999999996,34.0,145.0,9929.43,1.0,0.004404079589663816,43.72999995626998,16.0,0.0,0,False
1282.8599999999997,19.0,68.0,1830.98,1.0,0.7006411866865281,1282.8599987171401,16.0,0.0,2,True
2.030000000000001,33.0,28.0,3012.3099999999995,1.0,0.0006739014244879701,2.029999997970009,16.0,0.0,0,False
770.65,31.0,137.0,7198.8,1.0,0.10705256431626005,770.6499992293499,17.0,0.0,0,False
260.31,63.0,113.0,10980.379999999997,1.0,0.02370682981827371,260.30999973969,16.0,0.0,0,False
356.1,26.0,187.0,868.3499999999995,1.0,0.4100880981166464,356.0999996439,16.0,0.0,0,False
27.069999999999965,80.0,39.0,3773.29,1.0,0.007174110656745926,27.069999972929992,17.0,0.0,0,False
119.89,67.0,60.0,6697.77,1.0,0.017899987607813056,119.88999988011,17.0,0.0,0,False
106.39,37.0,281.0,9410.99,1.0,0.011304868031948676,106.38999989361,18.0,0.0,0,False
12.039999999999992,37.0,58.0,6213.32,1.0,0.0019377723986529066,12.039999987959987,16.0,0.0,0,False
365.7,21.0,115.0,368.77999999999975,2.0,0.9916481370980216,182.849999908575,16.0,0.0,2,False
29.379999999999995,28.0,63.00000000000001,1663.31,1.0,0.01766357443890937,29.37999997061999,16.0,0.0,0,False
319.85,60.0,148.0,711.6599999999994,1.0,0.44944214934034593,319.84999968015,16.0,0.0,0,False
350.14,75.0,38.0,2403.25,1.0,0.14569437220424603,350.13999964985993,18.0,0.0,0,False
163.94,52.0,73.0,5957.37,1.0,0.02751885479665901,163.93999983606,18.0,0.0,0,False
170.53,24.0,58.0,801.0100000000002,1.0,0.2128937216761178,170.52999982947,18.0,0.0,0,False
262.22,40.0,136.0,5711.71,1.0,0.045909193568993194,262.21999973778003,17.0,0.0,0,False
41.49000000000001,24.0,13.0,928.3299999999999,1.0,0.04469315868274785,41.48999995851,16.0,0.0,0,False
121.43,52.0,243.0,7365.28,1.0,0.016486813807483694,121.42999987857,16.0,0.0,0,False
350.46,51.0,165.0,5839.38,1.0,0.06001664560277631,350.45999964953995,16.0,0.0,0,False
220.41,26.0,155.0,5116.98,1.0,0.043074235193406446,220.40999977958998,16.0,0.0,0,False
33.46000000000001,72.0,111.0,3641.07,1.0,0.009189606351976423,33.45999996654001,16.0,0.0,0,False
104.79,70.0,223.0,1352.1899999999996,1.0,0.07749650566852477,104.78999989521,16.0,0.0,0,False
246.27,29.0,141.0,7299.86,1.0,0.03373626343518455,246.26999975373,16.0,0.0,0,False
48.849999999999994,19.0,176.0,1503.5600000000004,1.0,0.032489558115384495,48.84999995114998,16.0,0.0,0,False
332.0,69.0,17.0,5943.13,1.0,0.05586281975994873,331.999999668,16.0,0.0,0,False
118.1,54.0,167.0,895.6599999999999,1.0,0.13185807114292047,118.09999988189999,16.0,0.0,0,False
84.59,67.0,10.0,5669.1,1.0,0.014921239702948452,84.58999991540999,16.0,0.0,0,False
295.64,21.0,82.0,1061.9600000000005,1.0,0.2783908998453064,295.63999970436,17.0,0.0,0,False
514.33,25.0,160.0,1592.9400000000005,1.0,0.3228809622457074,514.32999948567,16.0,0.0,0,False
992.17,43.0,169.0,6215.96,1.0,0.15961653549891575,992.1699990078299,18.0,0.0,0,False
94.59000000000002,39.0,34.0,6171.89,1.0,0.015325937435693875,94.58999990541,17.0,0.0,0,False
80.43,59.0,157.0,5987.67,1.0,0.013432604001220268,80.42999991957,16.0,0.0,0,False
54.25,68.0,37.0,14783.33,1.0,0.0036696738826770617,54.249999945750005,16.0,0.0,0,False
178.88,76.0,93.0,4708.29,4.0,0.037992562055430314,44.71999998882001,17.0,0.0,0,False
518.85,22.0,82.0,1806.0,1.0,0.28729235880382764,518.84999948115,18.0,0.0,0,False
10.650000000000006,54.0,161.0,13240.72,1.0,0.000804336924275964,10.649999989349993,16.0,0.0,0,False
198.62,27.0,84.0,1196.0699999999997,1.0,0.1660605148526708,198.61999980137998,16.0,0.0,0,False
107.03,27.0,73.0,1408.0699999999997,1.0,0.07601184600192036,107.02999989297,18.0,0.0,0,False
139.57,19.0,263.0,271.77999999999975,3.0,0.5135403635274357,46.523333317825546,17.0,0.0,0,False
312.47,49.0,148.0,9419.27,4.0,0.03317348372007245,78.11749998047063,17.0,0.0,0,False
346.11,41.0,213.0,9551.64,1.0,0.036235662148067116,346.10999965389,17.0,0.0,0,False
138.06,44.0,159.0,1070.4700000000003,1.0,0.12897138640024572,138.05999986193999,17.0,0.0,0,False
158.02,49.0,120.0,9374.24,1.0,0.01685683319394246,158.01999984198,17.0,0.0,0,False
830.01,66.0,96.0,4253.18,1.0,0.19515045213224097,830.0099991699899,16.0,0.0,0,False
435.5,55.0,112.0,6981.03,1.0,0.06238334457808341,435.49999956449994,18.0,0.0,0,False
110.48999999999998,57.0,48.0,10483.93,1.0,0.01053898681124249,110.48999988950999,17.0,0.0,0,False
329.4,34.0,68.0,9588.07,1.0,0.0343551934852338,329.3999996705999,16.0,0.0,0,False
635.4000000000001,47.0,106.0,1238.1100000000001,1.0,0.5132015733654416,635.3999993645999,16.0,0.0,0,False
769.97,22.0,23.0,1244.9299999999998,1.0,0.6184845734293346,769.96999923003,18.0,0.0,0,True
175.07,26.0,169.0,1040.25,1.0,0.16829608267227272,175.06999982492997,17.0,0.0,0,False
7.310000000000002,78.0,282.0,5757.67,1.0,0.0012696107974230417,7.3099999926899955,16.0,0.0,0,False
175.15,27.0,32.0,1712.65,1.0,0.10226841444539032,175.14999982485,17.0,0.0,0,False
32.53999999999999,25.0,183.0,1544.8800000000006,4.0,0.021063124643971656,8.134999997966275,16.0,0.0,0,False
121.82,60.0,119.0,13293.83,1.0,0.009163649602860188,121.81999987817998,18.0,0.0,0,False
56.120000000000005,30.0,102.0,8839.67,1.0,0.006348653286830125,56.11999994388,18.0,0.0,0,False
424.7,56.0,178.0,6239.89,1.0,0.06806209724849827,424.69999957529996,17.0,0.0,0,False
35.16,32.0,130.0,8459.18,1.0,0.004156431238015484,35.15999996484001,17.0,0.0,0,False
35.72999999999999,65.0,87.0,9073.17,1.0,0.003937984188546677,35.72999996427001,16.0,0.0,0,False
3.440000000000026,78.0,108.0,7561.33,1.0,0.0004549464181565349,3.4399999965600045,17.0,0.0,0,False
1342.25,21.0,235.0,694.0300000000002,1.0,1.9339942077403947,1342.24999865775,18.0,0.0,2,True
139.03,50.0,81.0,2276.57,1.0,0.061069942940449415,139.02999986096998,18.0,0.0,0,False
254.92,28.0,169.0,2791.12,1.0,0.09133251167986639,254.91999974507996,16.0,0.0,0,False
115.11,28.0,139.0,9808.97,1.0,0.011735177087909152,115.10999988488999,17.0,0.0,0,False
171.11,57.0,171.0,6324.09,1.0,0.027056857192097668,171.10999982889,16.0,0.0,0,False
168.54,70.0,142.0,13406.0,2.0,0.012571982694315038,84.269999957865,16.0,0.0,0,False
420.76,51.0,76.0,6581.55,1.0,0.06393022920131823,420.75999957923995,16.0,0.0,0,False
408.46,64.0,28.0,3140.79,1.0,0.13005008294087472,408.45999959153994,16.0,0.0,0,False
1162.42,30.0,45.0,10357.26,1.0,0.1122323857854189,1162.41999883758,16.0,0.0,0,False
342.17,21.0,247.0,461.8299999999999,1.0,0.7409003312891305,342.16999965783,16.0,0.0,0,True
580.71,53.0,95.0,5670.0,1.0,0.10241798941797135,580.7099994192899,16.0,0.0,0,False
821.54,79.0,36.0,4040.32,1.0,0.20333537937584067,821.5399991784599,18.0,0.0,0,False
253.47,20.0,238.0,220.51000000000022,1.0,1.1494716792837085,253.46999974652996,17.0,0.0,2,False
22.810000000000002,62.0,75.0,3634.76,1.0,0.006275517503217191,22.80999997718996,17.0,0.0,0,False
266.57,39.0,96.0,7180.48,1.0,0.037124259102450374,266.56999973343,17.0,0.0,0,False
374.61,75.0,37.0,1389.7100000000005,1.0,0.2695598362246299,374.60999962539006,18.0,0.0,0,False
339.35,78.0,70.0,5002.7,1.0,0.06783336998019712,339.34999966065,16.0,0.0,0,False
810.36,20.0,67.0,9239.12,1.0,0.08770965200147982,810.3599991896399,16.0,0.0,0,False
9.829999999999984,24.0,86.0,666.4199999999996,1.0,0.014750457669315521,9.829999990169995,17.0,0.0,0,False
135.57,51.0,116.0,11351.64,1.0,0.01194276774104782,135.56999986442997,17.0,0.0,0,False
340.05,43.0,37.0,7234.15,1.0,0.04700621358417409,340.04999965995,17.0,0.0,0,False
283.45,27.0,127.0,2049.51,1.0,0.13830135007873182,283.44999971654994,17.0,0.0,0,False
100.98999999999998,68.0,114.0,8865.27,1.0,0.011391644022120992,100.98999989900999,16.0,0.0,0,False
90.87999999999998,18.0,176.0,3908.47,1.0,0.023252065386193767,90.87999990911997,16.0,0.0,0,False
655.15,26.0,264.0,5587.44,1.0,0.11725405552451261,655.1499993448499,16.0,0.0,0,False
320.55,50.0,118.0,438.75,1.0,0.7305982905966255,320.54999967944997,17.0,0.0,0,True
41.50999999999999,28.0,48.0,609.6000000000004,1.0,0.06809383202088568,41.50999995849,16.0,0.0,0,False
71.53,68.0,39.0,2393.73,1.0,0.02988223400298702,71.52999992846999,16.0,0.0,0,False
467.13,54.0,45.0,3914.84,1.0,0.11932288420468797,467.12999953286993,17.0,0.0,0,False
235.4,28.0,70.0,818.3599999999997,1.0,0.2876484676666899,235.39999976459998,17.0,0.0,0,False
159.32,18.0,100.0,304.4399999999996,1.0,0.5233215083414685,159.31999984067997,18.0,0.0,0,False
50.829999999999984,30.0,48.0,9553.42,1.0,0.005320607698603715,50.82999994917,16.0,0.0,0,False
56.889999999999986,59.0,56.0,3034.67,1.0,0.018746684153460258,56.88999994311001,18.0,0.0,0,False
20.22,43.0,138.0,5515.32,1.0,0.0036661517373418676,20.21999997978,18.0,0.0,0,False
50.400000000000006,36.0,84.0,1677.0100000000002,1.0,0.03005348805312428,50.39999994959999,17.0,0.0,0,False
73.88,53.0,131.0,4055.55,1.0,0.01821701125617531,73.87999992611999,17.0,0.0,0,False
119.61,33.0,53.00000000000001,9899.94,1.0,0.012081891405401238,119.60999988038999,16.0,0.0,0,False
1241.0499999999997,18.0,129.0,756.7399999999998,1.0,1.6399952427496363,1241.04999875895,16.0,0.0,2,False
116.58,43.0,247.0,2620.74,1.0,0.044483619130457626,116.57999988341999,16.0,0.0,0,False
1919.1099999999997,30.0,161.0,11090.24,1.0,0.17304494762961187,1919.10999808089,17.0,0.0,0,True
391.96,64.0,79.0,2174.16,1.0,0.18028112006467772,391.95999960803994,16.0,0.0,0,False
156.26,46.0,160.0,7854.1,1.0,0.019895341286713955,156.25999984374,17.0,0.0,0,False
427.0,49.0,163.0,8253.65,1.0,0.05173468707783202,426.99999957299997,17.0,0.0,0,False
443.68,18.0,137.0,874.1499999999996,1.0,0.5075559114562632,443.67999955631996,18.0,0.0,0,False
101.76,31.0,26.0,6043.25,1.0,0.0168386216026117,101.75999989824,17.0,0.0,0,False
67.57,37.0,107.0,2766.12,1.0,0.024427718247934136,67.56999993243,16.0,0.0,0,False
326.29,56.0,179.0,8171.26,1.0,0.039931418165614616,326.28999967371,17.0,0.0,0,False
158.56,33.0,100.0,5401.21,1.0,0.029356384958179858,158.55999984144,17.0,0.0,0,False
56.02000000000001,27.0,142.0,3548.02,1.0,0.015789087998372114,56.01999994398,17.0,0.0,0,False
288.28,27.0,36.0,160.82999999999993,1.0,1.792451657018016,288.27999971171994,17.0,0.0,2,False
245.67,24.0,107.0,752.2499999999995,1.0,0.32658025922189887,245.66999975432998,18.0,0.0,0,False
152.18,39.0,176.0,2459.84,4.0,0.06186581241053814,38.04499999048875,16.0,0.0,0,False
114.35,41.0,21.0,469.1199999999999,1.0,0.2437542633009811,114.34999988564998,16.0,0.0,0,False
373.27,61.0,79.0,8441.61,1.0,0.04421786839239857,373.26999962672994,18.0,0.0,0,False
504.63,60.0,168.0,3806.16,1.0,0.13258244529916435,504.62999949536993,17.0,0.0,0,False
126.22,46.0,77.0,6133.41,4.0,0.020579090587451256,31.55499999211125,16.0,0.0,0,False
820.15,47.0,181.0,8802.97,1.0,0.09316741963222717,820.1499991798499,16.0,0.0,0,False
986.8100000000001,68.0,127.0,14881.77,1.0,0.06630998866397839,986.8099990131899,16.0,0.0,0,False
8.370000000000033,63.0,135.0,1106.3400000000001,1.0,0.0075654861977262275,8.369999991630038,16.0,0.0,0,False
197.49,53.0,30.0,5005.33,1.0,0.039455939967986235,197.48999980251,16.0,0.0,0,False
637.97,58.0,90.0,7949.03,1.0,0.0802575911777814,637.96999936203,17.0,0.0,0,False
13.52000000000001,26.0,65.0,259.77000000000044,1.0,0.052046040728136254,13.519999986480002,16.0,0.0,0,False
432.1,49.0,240.0,2114.3,1.0,0.20437024074151994,432.0999995679,16.0,0.0,0,False
375.17,51.0,66.0,5495.3,2.0,0.06827106800355426,187.5849999062075,17.0,0.0,0,False
642.68,50.0,94.0,8461.46,1.0,0.07595379520791022,642.6799993573198,16.0,0.0,0,False
78.44,52.0,292.0,6870.84,1.0,0.011416362482605996,78.43999992155997,17.0,0.0,0,False
139.72,49.0,201.0,5058.83,1.0,0.02761903444076444,139.71999986027998,17.0,0.0,0,False
499.99,31.0,296.0,8885.0,1.0,0.05627349465390475,499.98999950000996,16.0,0.0,0,False
10.069999999999993,24.0,49.0,530.8099999999995,1.0,0.018971006574821557,10.06999998993004,16.0,0.0,0,False
120.62,23.0,85.0,9379.53,1.0,0.012859919420268089,120.61999987937999,16.0,0.0,0,False
578.49,59.0,180.0,6475.13,1.0,0.0893402912373822,578.48999942151,17.0,0.0,0,False
119.29999999999998,34.0,22.0,319.03999999999996,5.0,0.3739343029075541,23.85999999522798,16.0,0.0,0,False
280.92,41.0,168.0,5298.85,1.0,0.053015276899694645,280.91999971908,18.0,0.0,0,False
42.41999999999999,21.0,102.0,490.5699999999997,1.0,0.08647084004303877,42.41999995757999,17.0,0.0,0,False
77.03,67.0,259.0,11310.27,1.0,0.006810624326385947,77.02999992296999,16.0,0.0,0,False
22.590000000000003,62.0,45.0,3988.75,1.0,0.0056634283923520795,22.589999977409974,16.0,0.0,0,False
568.76,51.0,155.0,7484.32,1.0,0.07599354383563557,568.75999943124,16.0,0.0,0,False
25.939999999999998,58.0,211.0,4815.11,5.0,0.0053872081842355896,5.187999998962397,18.0,0.0,0,False
105.94,51.0,207.0,5963.1,1.0,0.017765927118442118,105.93999989406,16.0,0.0,0,False
733.29,52.0,94.0,10427.0,5.0,0.07032607653207343,146.65799997066839,18.0,0.0,0,False
350.15,21.0,195.0,296.47000000000025,1.0,1.1810638513131815,350.14999964985,16.0,0.0,2,False
1151.18,65.0,105.0,1100.06,1.0,1.0464701925340014,1151.1799988488197,17.0,0.0,2,False
183.67,19.0,238.0,910.2600000000002,1.0,0.2017775141166241,183.66999981632998,16.0,0.0,0,False
278.27,29.0,123.0,6684.34,1.0,0.04163013850282277,278.26999972172996,16.0,0.0,0,False
470.3,40.0,88.0,8524.09,1.0,0.05517304486460664,470.29999952969996,18.0,0.0,0,False
261.69,53.0,84.0,5126.65,1.0,0.05104502940515716,261.68999973830995,17.0,0.0,0,False
365.04,22.0,94.0,873.8899999999994,1.0,0.4177184771533972,365.03999963496,16.0,0.0,0,False
211.1,57.0,136.0,7059.77,1.0,0.029901823997094814,211.09999978889996,16.0,0.0,0,False
21.49000000000001,58.0,240.0,11991.24,1.0,0.0017921415966987708,21.489999978509985,16.0,0.0,0,False
63.579999999999984,18.0,199.0,8086.04,1.0,0.007862934143287953,63.579999936419995,17.0,0.0,0,False
321.86,63.0,167.0,12626.49,1.0,0.025490852960717864,321.85999967814,16.0,0.0,0,False
12.110000000000014,75.0,127.0,1730.2799999999997,1.0,0.006998867235356705,12.109999987890006,16.0,0.0,0,False
642.54,44.0,28.0,3143.17,1.0,0.20442419595497396,642.5399993574599,18.0,0.0,0,False
210.45,27.0,146.0,1242.4899999999998,1.0,0.16937762074530227,210.44999978954996,16.0,0.0,0,False
313.65,55.0,173.0,1886.3599999999997,1.0,0.166272609682051,313.64999968634993,16.0,0.0,0,False
99.76,26.0,131.0,416.8900000000003,1.0,0.23929573748413424,99.75999990024,16.0,0.0,0,False
115.32,53.0,113.0,5929.08,1.0,0.01944989779189698,115.31999988467999,17.0,0.0,0,False
33.610000000000014,23.0,72.0,479.0799999999999,1.0,0.07015529765369008,33.609999966390006,17.0,0.0,0,False
498.59,33.0,32.0,5862.99,1.0,0.08504022691492139,498.5899995014099,16.0,0.0,0,False
98.81,27.0,91.0,797.0999999999999,1.0,0.12396186174868402,98.80999990119,16.0,0.0,0,False
1.8700000000000045,65.0,147.0,7287.94,1.0,0.0002565882814622167,1.8699999981299982,18.0,0.0,0,False
78.92000000000002,59.0,95.0,5624.86,1.0,0.01403057142755304,78.91999992107999,18.0,0.0,0,False
194.29,39.0,10.0,2988.41,1.0,0.06501450604165258,194.28999980570998,16.0,0.0,0,False
28.72999999999999,53.0,185.0,2712.96,1.0,0.010589909176688714,28.72999997126999,16.0,0.0,0,False
105.53,24.0,88.0,1433.6599999999999,1.0,0.07360880543498904,105.52999989447001,16.0,0.0,0,False
737.34,30.0,34.0,7336.56,1.0,0.10050214269356475,737.33999926266,17.0,0.0,0,False
237.86,18.0,210.0,475.6300000000001,1.0,0.5000946113565164,237.85999976214,17.0,0.0,0,False
409.61,65.0,89.0,11698.15,1.0,0.03501493825946538,409.60999959039,16.0,0.0,0,False
75.53,21.0,157.0,1034.3500000000004,1.0,0.07302170445200076,75.52999992446999,17.0,0.0,0,False
72.75,64.0,15.0,12042.79,1.0,0.006040958947220197,72.74999992724999,16.0,0.0,0,False
39.110000000000014,26.0,143.0,518.54,1.0,0.07542330389155047,39.10999996088998,18.0,0.0,0,False
1309.79,23.0,139.0,1258.9300000000003,1.0,1.0403993867800112,1309.7899986902098,16.0,0.0,2,False
729.38,68.0,90.0,9127.65,1.0,0.07990884838922616,729.3799992706199,17.0,0.0,0,False
137.49,34.0,50.0,4471.05,1.0,0.030751165833522158,137.48999986251,16.0,0.0,0,False
504.71,29.0,61.0,6214.54,1.0,0.08121437789440872,504.70999949528994,18.0,0.0,0,False
371.47,24.0,58.0,1187.04,1.0,0.31293806442890476,371.46999962853,16.0,0.0,0,False
430.35,36.0,205.0,354.89999999999964,1.0,1.2125950972070654,430.34999956965,17.0,0.0,2,False
230.32,35.0,56.0,791.46,1.0,0.2910064943265724,230.31999976967998,18.0,0.0,0,False
121.71,52.0,140.0,5878.89,1.0,0.020702887790038472,121.70999987828998,17.0,0.0,0,False
98.87,20.0,179.0,533.1999999999998,1.0,0.18542760690137766,98.86999990113,17.0,0.0,0,False
117.55,24.0,35.0,897.94,1.0,0.13091075127499507,117.54999988244998,16.0,0.0,0,False
244.64,30.0,103.0,9159.56,1.0,0.026708706531751884,244.63999975535998,18.0,0.0,0,False
321.93,45.0,12.0,4392.73,1.0,0.0732869992009358,321.92999967807,18.0,0.0,0,False
1092.73,58.0,10.999999999999986,1390.98,1.0,0.7855828264958622,1092.7299989072699,17.0,0.0,2,True
283.23,40.0,98.0,2008.77,1.0,0.14099672934176588,283.22999971677,16.0,0.0,0,False
346.65,30.0,60.0,6356.96,1.0,0.05453078200900201,346.64999965334994,16.0,0.0,0,False
381.62,64.0,164.0,6009.12,1.0,0.06350680299277373,381.61999961837995,16.0,0.0,0,False
388.65,76.0,43.0,7896.85,1.0,0.0492158265637502,388.6499996113499,16.0,0.0,0,False
29.22,24.0,151.0,1649.4300000000003,1.0,0.01771521070914333,29.21999997078001,18.0,0.0,0,False
46.75,67.0,150.0,2840.43,1.0,0.01645877560791273,46.74999995324998,17.0,0.0,0,False
348.64,57.0,128.0,3274.96,1.0,0.1064562620611835,348.63999965136,17.0,0.0,0,False
319.17,73.0,81.0,6501.56,1.0,0.049091295012266424,319.16999968083,16.0,0.0,0,False
73.94999999999999,26.0,76.0,363.9200000000001,1.0,0.20320400087875579,73.94999992605,16.0,0.0,0,False
389.63,27.0,99.0,9748.48,1.0,0.039968282234764806,389.62999961036996,16.0,0.0,0,False
217.61,19.0,45.0,1404.5299999999997,1.0,0.1549343908637374,217.60999978239,17.0,0.0,0,False
199.84,21.0,150.0,706.4399999999996,1.0,0.28288318894699777,199.83999980016,16.0,0.0,0,False
56.349999999999994,44.0,75.0,5095.73,1.0,0.011058278205475752,56.349999943650005,16.0,0.0,0,False
248.95,65.0,29.0,3059.79,1.0,0.08136179280274745,248.94999975104997,16.0,0.0,0,False
142.58,33.0,145.0,7844.23,1.0,0.018176417570619656,142.57999985742,16.0,0.0,0,False
1020.7300000000001,28.0,87.0,1119.6099999999997,1.0,0.9116835326578795,1020.7299989792698,16.0,0.0,2,False
84.34,58.0,248.0,5313.97,3.0,0.015871373003608247,28.113333323962223,16.0,0.0,0,False
1607.5500000000002,31.0,156.0,6227.99,1.0,0.2581169847735372,1607.54999839245,16.0,0.0,0,True
333.78,60.0,98.0,6810.94,1.0,0.04900645138555779,333.77999966621996,17.0,0.0,0,False
332.59,55.0,143.0,1457.0699999999993,1.0,0.22825945218813903,332.5899996674099,17.0,0.0,0,False
236.81,22.0,15.0,813.6799999999998,1.0,0.29103578802441865,236.80999976318998,16.0,0.0,0,False
417.8,27.0,130.0,1518.8199999999997,1.0,0.2750819715303492,417.79999958220003,16.0,0.0,0,False
319.27,50.0,150.0,10269.78,1.0,0.031088299846731757,319.26999968072994,16.0,0.0,0,False
384.1,42.0,172.0,672.7900000000004,1.0,0.5709062263104819,384.0999996159,18.0,0.0,0,False
820.62,61.0,158.0,6024.8,1.0,0.13620701102109012,820.61999917938,17.0,0.0,0,False
474.77,56.0,50.0,2158.59,1.0,0.2199445008082962,474.76999952522993,16.0,0.0,0,False
542.72,43.0,92.0,6011.8,1.0,0.09027579094446084,542.71999945728,18.0,0.0,0,False
79.80000000000001,73.0,76.0,6372.58,1.0,0.01252240066032713,79.79999992020001,17.0,0.0,0,False
46.24000000000001,57.0,52.0,2569.56,1.0,0.01799529880601427,46.23999995375999,16.0,0.0,0,False
327.8,61.0,53.99999999999999,10585.48,1.0,0.030966947176695722,327.7999996722,17.0,0.0,0,False
445.79,52.0,161.0,717.9899999999993,1.0,0.620886084763547,445.78999955421,17.0,0.0,0,False
55.889999999999986,72.0,150.0,3689.65,1.0,0.015147778244544836,55.88999994411,16.0,0.0,0,False
158.41,28.0,16.0,1512.1599999999999,1.0,0.1047574330757957,158.40999984158998,16.0,0.0,0,False
101.18999999999998,64.0,75.0,14389.45,1.0,0.0070322354224791744,101.18999989880999,18.0,0.0,0,False
827.14,36.0,265.0,9800.21,4.0,0.08440023223991278,206.78499994830375,17.0,0.0,0,False
